place_id	struct_idx	sub_idx	county	phillimore	area	hundred	std_hundred	vill	std_vill	grid	m_type	holding	units	waste_86	places_idx	phillimore_with_new_yks	county_name	country
215700	18237	1	ESS	"3,12"		Chelmsford	Chelmsford	Chelmsford	Chelmsford	TL7006	[M]	8	geld	N	14506	"3,12"		UK
215710	18238	1	ESS	"3,13"		`Thurstable'	Thurstable	Wickham [Bishops]	Wickham Bishops	TL8312	[M]	3.04	geld	N	70086	"3,13"		UK
215720	18239	1	ESS	"3,14"		Tendring	Tendring	St Osyth	St Osyth	TM1215	[M]	7	geld	N	53486	"3,14"		UK
215730	18240	1	ESS	"3,15"		Tendring	Tendring	[Great and Little] Clacton	Great and Little Clacton		[M]	20	geld	N	15566	"3,15"		UK
215740	18241	1	ESS	"3,16"		Colchester	Colchester	Colchester	Colchester	TL9925	[U]	2.04	geld	N	16666	"3,16"		UK
215760	18243	1	ESS	"4,1"		Chafford	Chafford	Cranham	Cranham	TQ5786	[M]	3.33	geld	N	18361	"4,1"		UK
215770	18244	1	ESS	"4,2"		`Thurstable'	Thurstable	[Great and Little] Totham	Great and Little Totham		[M]	0.75	geld	N	64501	"4,2"		UK
215780	18245	1	ESS	"4,3"		`Thurstable'	Thurstable	[Great and Little] Totham	Great and Little Totham		[M]	0.75	geld	N	64501	"4,3"		UK
215790	18246	1	ESS	"4,4"		Tendring	Tendring	Alresford	Alresford	TM0620	[M]	2	geld	N	1296	"4,4"		UK
215800	18247	1	ESS	"4,5"		Tendring	Tendring	Tendring	Tendring	TM1424	[M]	1.37	geld	N	61891	"4,5"		UK
215810	18248	1	ESS	"4,6"		Barstable	Barstable	[Little] Thurrock	Little Thurrock	TQ6277	[M]	2.01	geld	N	63551	"4,6"		UK
215820	18249	1	ESS	"4,7"		Barstable	Barstable	Well [Farm]	Well Farm	TQ6791	[M]	1.25	geld	N	68241	"4,7"		UK
215830	18250	1	ESS	"4,8"		Barstable	Barstable	[Little] Burstead	Little Burstead	TQ6691	[M]	3	geld	N	11896	"4,8"		UK
215840	18251	1	ESS	"4,9"		Barstable	Barstable	Corringham	Corringham	TQ7083	[M]	4.08	geld	N	17671	"4,9"		UK
215850	18252	1	ESS	"4,10"		Barstable	Barstable	Horndon [-on-the-Hill]	Horndon on the Hill	TQ6683	[M]	1.5	geld	N	33246	"4,10"		UK
215860	18253	1	ESS	"4,11"		Barstable	Barstable	Chadwell	Chadwell	TQ6478	[M]	2	geld	N	13841	"4,11"		UK
215870	18254	1	ESS	"4,12"		Barstable	Barstable	Ramsden [Bellhouse and Crays]	Ramsden Bellhouse and Crays		[M]	1.08	geld	N	51031	"4,12"		UK
215880	18255	1	ESS	"4,13"		Barstable	Barstable	Laindon	Laindon	TQ6889	[M]	0.5	geld	N	37261	"4,13"		UK
215890	18256	1	ESS	"4,14"		Witham	Witham	[Little] Braxted	Little Braxted	TL8314	[M]	1	geld	N	9546	"4,14"		UK
215900	18257	1	ESS	"4,15"		Witham	Witham	Howbridge	Howbridge	TL8113	[M]	0.5	geld	N	33706	"4,15"		UK
215910	18258	1	ESS	"4,16"		Harlow	Harlow	[Great and Little] Hallingbury	Great and Little Hallingbury		X	0.25	geld	N	28586	"4,16"		UK
215920	18259	1	ESS	"4,17"		`Wibrihtesherne'	Wibrihtesherne	Uleham's [Farm]	Ulehams Farm	TQ8798	[M]	2.16	geld	N	66021	"4,17"		UK
215930	18260	1	ESS	"4,18"		`Wibrihtesherne'	Wibrihtesherne	Bassetts	Bassetts	TL7908	[M]	0.61	geld	N	5021	"4,18"		UK
215950	18262	1	ESS	"5,1"		Barstable	Barstable	Lee [Chapel]	Lee Chapel	TQ6988	[M]	0.75	geld	N	38476	"5,1"		UK
215960	18263	1	ESS	"5,2"		Waltham	Waltham	Chingford	Chingford	TQ3894	[M]	6	geld	N	15186	"5,2"		UK
215970	18264	1	ESS	"5,3"		`Hinckford'	Hinckford	"Belchamp [Otten, St Paul and Walter]"	"Belchamp Otten, St Paul and Walter"		[M]	5	geld	N	5826	"5,3"		UK
215980	18265	1	ESS	"5,4"		`Hinckford'	Hinckford	Wickham [St Paul]	Wickham St Paul	TL8237	[M]	2.75	geld	N	70096	"5,4"		UK
215990	18266	1	ESS	"5,5"		`Wibrihtesherne'	Wibrihtesherne	Tillingham	Tillingham	TL9903	[M]	20.18	geld	N	63791	"5,5"		UK
216000	18267	1	ESS	"5,6"		Ongar	Ongar	Norton [Mandeville]	Norton Mandeville	TL5804	[M]	0.5	geld	N	46311	"5,6"		UK
216010	18268	1	ESS	"5,7"		Ongar	Ongar	Navestock	Navestock	TQ5498	[M]	4.83	geld	N	44756	"5,7"		UK
216020	18269	1	ESS	"5,8"		Ongar	Ongar	other Navestock	other Navestock	TQ5498	[M]	4	geld	N	44757	"5,8"		UK
216030	18270	1	ESS	"5,9"		Chelmsford	Chelmsford	Runwell	Runwell	TQ7594	[M]	8	geld	N	53046	"5,9"		UK
216040	18271	1	ESS	"5,10"		`Thurstable'	Thurstable	Heybridge	Heybridge	TL8507	[M]	8	geld	N	31556	"5,10"		UK
216050	18272	1	ESS	"5,11"		Tendring	Tendring	The Naze	The Naze	TM2323	[M]	27	geld	N	44781	"5,11"		UK
216060	18273	1	ESS	"5,12"		Rochford	Rochford	Barling	Barling	TQ9389	[M]	2.95	geld	N	4341	"5,12"		UK
216080	18275	1	ESS	"6,1"		Barstable	Barstable	[North and South] Benfleet	North and South Benfleet		X	7.25	geld	N	6006	"6,1"		UK
216090	18276	1	ESS	"6,2"		Barstable	Barstable	Fanton [Hall]	Fanton Hall	TQ7691	X	4.25	geld	P	24236	"6,2"		UK
216100	18277	1	ESS	"6,3"		Barstable	Barstable	Bowers [Gifford]	Bowers Gifford	TQ7587	X	0.41	geld	N	8576	"6,3"		UK
216110	18278	1	ESS	"6,4"		Barstable	Barstable	Fanton [Hall]	Fanton Hall	TQ7691	[M]	1	geld	N	24236	"6,4"		UK
216120	18279	1	ESS	"6,5"		Witham	Witham	Kelvedon	Kelvedon	TL8518	X	5	geld	N	35451	"6,5"		UK
216130	18280	1	ESS	"6,6"		Becontree	Becontree	[East] Ham	East Ham	TQ4283	[M]	2	geld	N	28781	"6,6"		UK
216140	18281	1	ESS	"6,7"		Becontree	Becontree	Leyton	Leyton	TQ3786	X	1	geld	N	39091	"6,7"		UK
216150	18282	1	ESS	"6,8"		Lexden	Lexden	Feering	Feering	TL8720	[M]	4.25	geld	N	24616	"6,8"		UK
216170	18283	1	ESS	"6,9"		Ongar	Ongar	Kelvedon [Hatch]	Kelvedon Hatch	TQ5698	[M]	2	geld	N	35456	"6,9"		UK
216180	18284	1	ESS	"6,10"		Chafford	Chafford	[North and South] Ockendon	North and South Ockendon		X	1	geld	N	46751	"6,10"		UK
216190	18285	1	ESS	"6,11"		Chafford	Chafford	[North and South] Ockendon	North and South Ockendon		[M]	1.66	geld	N	46751	"6,11"		UK
216200	18286	1	ESS	"6,12"		Chafford	Chafford	Wennington	Wennington	TQ5380	[M]	2.5	geld	N	68471	"6,12"		UK
216210	18287	1	ESS	"6,13"		-	-	{Geddesduna}	Geddesduna		[M]	1	geld	N	26601	"6,13"		UK
216220	18288	1	ESS	"6,14"		Chelmsford	Chelmsford	Moulsham [Lodge]	Moulsham Lodge	TL7105	[M]	4.75	geld	N	44221	"6,14"		UK
216230	18289	1	ESS	"6,15"		Rochford	Rochford	Paglesham	Paglesham	TQ9293	[M]	1.5	geld	N	48051	"6,15"		UK
216250	18291	1	ESS	"7,1"		Waltham	Waltham	Waltham [Holy Cross]	Waltham Holy Cross	TL3800	[M]	47.12	geld	N	67006	"7,1"		UK
216260	18291	2	ESS	"7,1"		`Ossulstone'	Ossulstone	London	London	TQ3281	[U]		no units	N	39896	"7,1"		UK
216280	18293	1	ESS	"8,1"		Waltham	Waltham	Epping	Epping	TL4502	[M]	2.12	geld	N	23481	"8,1"		UK
216290	18294	1	ESS	"8,2"		Waltham	Waltham	Nazeing	Nazeing	TL4106	[M]	5	geld	N	44786	"8,2"		UK
216300	18295	1	ESS	"8,3"		Becontree	Becontree	Woodford	Woodford	TQ4092	[M]	5	geld	N	72181	"8,3"		UK
216310	18296	1	ESS	"8,4"		Becontree	Becontree	Loughton	Loughton	TQ4296	[M]	4.16	geld	N	40186	"8,4"		UK
216320	18297	1	ESS	"8,5"		Becontree	Becontree	Loughton	Loughton	TQ4296	[M]	2.5	geld	N	40186	"8,5"		UK
216330	18298	1	ESS	"8,6"		Ongar	Ongar	Paslow [Hall]	Paslow Hall	TL5703	[M]	1.75	geld	N	48271	"8,6"		UK
216340	18299	1	ESS	"8,7"		Ongar	Ongar	Alderton [Hall]	Alderton Hall	TQ4296	[M]	4.58	geld	N	856	"8,7"		UK
216350	18300	1	ESS	"8,8"		Ongar	Ongar	Debden [Green]	Debden Green	TQ4398	[M]	3.66	geld	N	19806	"8,8"		UK
216360	18301	1	ESS	"8,9"		Chafford	Chafford	[South] Weald	South Weald	TQ5793	[M]	3	geld	N	67921	"8,9"		UK
216370	18302	1	ESS	"8,10"		Chafford	Chafford	Upminster	Upminster	TQ5687	[M]	2.83	geld	N	66196	"8,10"		UK
216380	18303	1	ESS	"8,11"		Chelmsford	Chelmsford	Walter [Hall]	Walter Hall	TL7310	[M]	3.66	geld	N	66986	"8,11"		UK
216410	18306	1	ESS	"9,1"		Barstable	Barstable	Mucking	Mucking	TQ6881	[M]	7	geld	N	44336	"9,1"		UK
216420	18307	1	ESS	"9,2"		Barstable	Barstable	Bulphan	Bulphan	TQ6385	[M]	7	geld	N	11386	"9,2"		UK
216430	18308	1	ESS	"9,3"		Barstable	Barstable	Fanton [Hall]	Fanton Hall	TQ7691	X	0.33	geld	N	24236	"9,3"		UK
216440	18309	1	ESS	"9,4"		Barstable	Barstable	Mucking	Mucking	TQ6881	[D]	0.75	geld	N	44336	"9,4"		UK
216450	18310	1	ESS	"9,5"		Becontree	Becontree	Barking	Barking	TQ4483	X	2.41	geld	N	4271	"9,5"		UK
216460	18311	1	ESS	"9,6"		Harlow	Harlow	[Great and Little] Parndon	Great and Little Parndon		X	0.5	geld	N	48246	"9,6"		UK
216470	18312	1	ESS	"9,7"		Becontree	Becontree	Barking	Barking	TQ4483	[M]	30	geld	N	4271	"9,7"		UK
216480	18312	2	ESS	"9,7"		`Ossulstone'	Ossulstone	London	London	TQ3281	[U]		no units	N	39896	"9,7"		UK
216490	18313	1	ESS	"9,8"		`Winstree'	Winstree	[Great and Little] Wigborough	Great and Little Wigborough		[M]	11.6	geld	N	70251	"9,8"		UK
216500	18313	2	ESS	"9,8"		Colchester	Colchester	Colchester	Colchester	TL9925	[U]		no units	N	16666	"9,8"		UK
216510	18314	1	ESS	"9,9"		Chafford	Chafford	[Great and Little] Warley	Great and Little Warley		[M]	3	geld	N	67471	"9,9"		UK
216520	18315	1	ESS	"9,10"		Chafford	Chafford	Stifford	Stifford	TQ6080	X	0.58	geld	N	58821	"9,10"		UK
216530	18316	1	ESS	"9,11"		Chelmsford	Chelmsford	Ingatestone	Ingatestone	TQ6599	[M]	3.58	geld	N	34786	"9,11"		UK
216540	18317	1	ESS	"9,12"		Chelmsford	Chelmsford	Fristling	Fristling	TL6700	[M]	0.37	geld	N	25956	"9,12"		UK
216550	18318	1	ESS	"9,13"		Rochford	Rochford	Hockley	Hockley	TQ8293	[M]	7.5	geld	N	32241	"9,13"		UK
216560	18319	1	ESS	"9,14"		`Thurstable'	Thurstable	Tollesbury	Tollesbury	TL9510	[M]	8	geld	N	64226	"9,14"		UK
216580	18321	1	ESS	"10,1"		Dunmow	Dunmow	Broxted	Broxted	TL5726	[M]	3	geld	N	10861	"10,1"		UK
216590	18322	1	ESS	"10,2"		Dunmow	Dunmow	"[Aythorpe, Berners, High, Leaden, Margaret and White] Roding"	"Aythorpe, Berners, High, Leaden, Margaret and White Roding"		[M]	3.37	geld	N	52316	"10,2"		UK
216600	18323	1	ESS	"10,3"		Chelmsford	Chelmsford	Rettendon	Rettendon	TQ7698	[M]	20	geld	N	51596	"10,3"		UK
216610	18324	1	ESS	"10,4"		`Freshwell'	Freshwell	Hadstock	Hadstock	TL5544	[M]	2	geld	N	28351	"10,4"		UK
216620	18325	1	ESS	"10,5"		Uttlesford	Uttlesford	Littlebury	Littlebury	TL5139	[M]	25	geld	N	39516	"10,5"		UK
216630	18325	2	ESS	"10,5"		Uttlesford	Uttlesford	Strethall	Strethall	TL4839	B	5	geld	N	59986	"10,5"		UK
216640	18325	3	ESS	"10,5"		Uttlesford	Uttlesford	Heydon	Heydon	TL4339	B	0.62	geld	N	31561	"10,5"		UK
216660	18327	1	ESS	"11,1"		Witham	Witham	Benton [Hall]	Benton Hall	TL8213	[M]	1.12	geld	N	6166	"11,1"		UK
216670	18328	1	ESS	"11,2"		Harlow	Harlow	Harlow	Harlow	TL4711	[M]	4.5	geld	N	29641	"11,2"		UK
216680	18329	1	ESS	"11,3"		Harlow	Harlow	Latton	Latton	TL4610	[M]	4.5	geld	N	37931	"11,3"		UK
216690	18330	1	ESS	"11,4"		`Hinckford'	Hinckford	Alphamstone	Alphamstone	TL8735	X	0.5	geld	N	1271	"11,4"		UK
216700	18331	1	ESS	"11,5"		Lexden	Lexden	"[Earls, Wakes and White] Colne"	"Earls, Wakes and White Colne"		X	0.3	geld	N	16891	"11,5"		UK
216710	18332	1	ESS	"11,6"		Ongar	Ongar	Stapleford [Abbotts]	Stapleford Abbotts	TQ5095	[M]	3.85	geld	N	58401	"11,6"		UK
216720	18333	1	ESS	"11,7"		Chelmsford	Chelmsford	[Great and Little] Waltham	Great and Little Waltham		[M]	1.87	geld	N	67001	"11,7"		UK
216730	18334	1	ESS	"11,8"		Tendring	Tendring	Wrabness	Wrabness	TM1731	[M]	5	geld	N	73031	"11,8"		UK
216750	18336	1	ESS	"12,1"		Dunmow	Dunmow	[Good] Easter	Good Easter	TL6212	[M]	5.08	geld	N	21941	"12,1"		UK
216770	18338	1	ESS	"13,1"		Barstable	Barstable	Hutton	Hutton	TQ6394	[M]	4.08	geld	N	34281	"13,1"		UK
216780	18339	1	ESS	"13,2"		`Hinckford'	Hinckford	Horseham [Hall]	Horseham Hall	TL6643	[M]	1	geld	N	33301	"13,2"		UK
216800	18341	1	ESS	"14,1"		Harlow	Harlow	Matching	Matching	TL5212	[M]	0.33	geld	N	42011	"14,1"		UK
216810	18342	1	ESS	"14,2"		Dunmow	Dunmow	Lindsell	Lindsell	TL6427	[M]	1	geld	N	39306	"14,2"		UK
216820	18343	1	ESS	"14,3"		Uttlesford	Uttlesford	Takeley	Takeley	TL5521	[M]	0.5	geld	N	61426	"14,3"		UK
216830	18344	1	ESS	"14,4"		Uttlesford	Uttlesford	Birchanger	Birchanger	TL5022	[M]	2	geld	N	7101	"14,4"		UK
216840	18345	1	ESS	"14,5"		Uttlesford	Uttlesford	Widdington	Widdington	TL5331	[M]	6.5	geld	N	70166	"14,5"		UK
216850	18346	1	ESS	"14,6"		`Wibrihtesherne'	Wibrihtesherne	St Peter's Chapel	St Peters Chapel	TM0308	[M]	3.16	geld	N	53496	"14,6"		UK
216860	18347	1	ESS	"14,7"		`Wibrihtesherne'	Wibrihtesherne	Dengie	Dengie	TL9801	[M]	2.91	geld	N	19991	"14,7"		UK
216880	18349	1	ESS	"15,1"		`Hinckford'	Hinckford	Felsted	Felsted	TL6720	[M]	5.45	geld	N	24661	"15,1"		UK
216890	18350	1	ESS	"15,2"		Chelmsford	Chelmsford	[Great] Baddow	Great Baddow	TL7204	[M]	8	geld	N	3746	"15,2"		UK
216910	18352	1	ESS	"16,1"		`Hinckford'	Hinckford	Panfield	Panfield	TL7325	[M]	1.75	geld	N	48146	"16,1"		UK
216930	18354	1	ESS	"17,1"		`Winstree'	Winstree	[West] Mersea	West Mersea	TM1031	[M]	20.5	geld	N	42596	"17,1"		UK
216940	18354	2	ESS	"17,1"		Colchester	Colchester	Colchester	Colchester	TL9925	[U]		no units	N	16666	"17,1"		UK
216950	18355	1	ESS	"17,2"		-	-	-	-		-	1.64	geld	N		"17,2"		UK
216970	18357	1	ESS	"18,1"		Barstable	Barstable	Vange	Vange	TQ7287	[M]	5.75	geld	N	66441	"18,1"		UK
216980	18358	1	ESS	"18,2"		Barstable	Barstable	[Great] Burstead	Great Burstead	TQ6892	[M]	38.04	geld	N	11891	"18,2"		UK
216990	18359	1	ESS	"18,3"		Barstable	Barstable	Dunton	Dunton	TQ6588	[M]	7.33	geld	N	21631	"18,3"		UK
217000	18360	1	ESS	"18,4"		Barstable	Barstable	Barstable [Hall]	Barstable Hall	TQ7089	[M]	5.75	geld	N	4691	"18,4"		UK
217010	18361	1	ESS	"18,5"		Barstable	Barstable	Ingrave	Ingrave	TQ6292	[M]	5	geld	N	34911	"18,5"		UK
217020	18362	1	ESS	"18,6"		Barstable	Barstable	Ramsden [Bellhouse and Crays]	Ramsden Bellhouse and Crays		[M]	3	geld	N	51031	"18,6"		UK
217030	18363	1	ESS	"18,7"		Barstable	Barstable	Wheatley	Wheatley	TQ7990	X	1	equal	N	69391	"18,7"		UK
217040	18363	2	ESS	"18,7"		Barstable	Barstable	Wickford	Wickford	TQ7493	X	1	equal	N	70066	"18,7"		UK
217050	18364	1	ESS	"18,8"		Barstable	Barstable	Wickford	Wickford	TQ7493	[M]	2.4	geld	N	70066	"18,8"		UK
217060	18365	1	ESS	"18,9"		Barstable	Barstable	Wickford	Wickford	TQ7493	[M]	1	geld	N	70066	"18,9"		UK
217070	18366	1	ESS	"18,10"		Barstable	Barstable	Hassenbrook [Hall]	Hassenbrook Hall	TQ6883	[M]	12.11	geld	N	30051	"18,10"		UK
217080	18367	1	ESS	"18,11"		Barstable	Barstable	Chadwell	Chadwell	TQ6478	[M]	1.5	geld	N	13841	"18,11"		UK
217090	18368	1	ESS	"18,12"		Barstable	Barstable	[East and West] Horndon	East and West Horndon		X	0.16	geld	N	33241	"18,12"		UK
217100	18369	1	ESS	"18,13"		Witham	Witham	Hatfield [Peverel]	Hatfield Peverel	TL7811	X	0.12	geld	N	30171	"18,13"		UK
217110	18370	1	ESS	"18,14"		Rochford	Rochford	[Great] Stambridge	Great Stambridge	TQ8990	[M]	3.75	geld	N	57861	"18,14"		UK
217120	18371	1	ESS	"18,15"		Rochford	Rochford	Beckney	Beckney	TQ8495	[M]	0.75	geld	N	5541	"18,15"		UK
217130	18372	1	ESS	"18,16"		Rochford	Rochford	Barling	Barling	TQ9389	[M]	0.5	geld	N	4341	"18,16"		UK
217140	18373	1	ESS	"18,17"		Rochford	Rochford	[North and South] Shoebury	North and South Shoebury		[M]	1.25	geld	N	55796	"18,17"		UK
217150	18374	1	ESS	"18,18"		`Wibrihtesherne'	Wibrihtesherne	Creeksea	Creeksea	TQ9396	[M]	1	geld	N	18541	"18,18"		UK
217160	18375	1	ESS	"18,19"		`Wibrihtesherne'	Wibrihtesherne	Creeksea	Creeksea	TQ9396	[M]	0.5	geld	N	18541	"18,19"		UK
217170	18376	1	ESS	"18,20"		`Winstree'	Winstree	Sampson's [Farm]	Sampsons Farm	TL9915	[M]	0.79	geld	N	53721	"18,20"		UK
217180	18377	1	ESS	"18,21"		`Hinckford'	Hinckford	`Napsted'	Napsted	TL8132	[M]	0.18	geld	N	44666	"18,21"		UK
217190	18378	1	ESS	"18,21a"		-	-	-	-		-	2.11	geld	N		"18,21a"		UK
217200	18379	1	ESS	"18,22"		`Wibrihtesherne'	Wibrihtesherne	Dengie	Dengie	TL9801	[M]	2.89	geld	N	19991	"18,22"		UK
217210	18380	1	ESS	"18,23"		`Wibrihtesherne'	Wibrihtesherne	Bradwell Quay	Bradwell Quay	TL9907	[M]	2.5	geld	N	9066	"18,23"		UK
217220	18381	1	ESS	"18,24"		Lexden	Lexden	Aldham	Aldham	TL9125	[M]	0.95	geld	N	871	"18,24"		UK
217230	18382	1	ESS	"18,25"		Ongar	Ongar	Kelvedon [Hatch]	Kelvedon Hatch	TQ5698	[M]	0.66	geld	N	35456	"18,25"		UK
217240	18383	1	ESS	"18,26"		Chafford	Chafford	Upminster	Upminster	TQ5687	[M]	1.5	geld	N	66196	"18,26"		UK
217250	18384	1	ESS	"18,27"		Chafford	Chafford	Aveley	Aveley	TQ5680	[M]	1.33	geld	N	3431	"18,27"		UK
217260	18385	1	ESS	"18,28"		Chafford	Chafford	[Grays and West] Thurrock	Grays and West Thurrock		[M]	1.33	geld	N	63546	"18,28"		UK
217270	18386	1	ESS	"18,29"		Chafford	Chafford	[Grays and West] Thurrock	Grays and West Thurrock		[M]	2.83	geld	N	63546	"18,29"		UK
217280	18387	1	ESS	"18,30"		Chafford	Chafford	Rainham	Rainham	TQ5282	[M]	4	geld	N	50966	"18,30"		UK
217290	18388	1	ESS	"18,31"		Chafford	Chafford	[Grays and West] Thurrock	Grays and West Thurrock		X	0.5	geld	N	63546	"18,31"		UK
217300	18389	1	ESS	"18,32"		Chafford	Chafford	Stifford	Stifford	TQ6080	[M]	1.25	geld	N	58821	"18,32"		UK
217310	18390	1	ESS	"18,33"		Chafford	Chafford	Cranham	Cranham	TQ5786	[M]	1.5	geld	N	18361	"18,33"		UK
217320	18391	1	ESS	"18,34"		Chafford	Chafford	Stifford	Stifford	TQ6080	X	1.5	geld	N	58821	"18,34"		UK
217330	18392	1	ESS	"18,35"		-	-	{Limpwella}	Limpwella		[M]	0.5	geld	N	39251	"18,35"		UK
217340	18393	1	ESS	"18,36"		Chelmsford	Chelmsford	"[East, South and West] Hanningfield"	"East, South and West Hanningfield"		[M]	23	geld	N	29211	"18,36"		UK
217350	18394	1	ESS	"18,37"		-	-	{Berewic}	Berewic		[M]	6.8	geld	N	6211	"18,37"		UK
217360	18395	1	ESS	"18,38"		Chelmsford	Chelmsford	Lawn [Hall]	Lawn Hall	TL6517	[M]	2.55	geld	N	38111	"18,38"		UK
217370	18396	1	ESS	"18,39"		Chelmsford	Chelmsford	Walter [Hall]	Walter Hall	TL7310	[M]	1.5	geld	N	66986	"18,39"		UK
217380	18397	1	ESS	"18,40"		Chelmsford	Chelmsford	Patching [Hall]	Patching Hall	TL6908	[M]	2.25	geld	N	48296	"18,40"		UK
217390	18398	1	ESS	"18,41"		Chelmsford	Chelmsford	Moulsham [Hall]	Moulsham Hall	TL7218	[M]	2.75	geld	N	44216	"18,41"		UK
217400	18399	1	ESS	"18,42"		Chelmsford	Chelmsford	other Moulsham [Hall]	other Moulsham Hall	TL7218	[M]	1.33	geld	N	44217	"18,42"		UK
217410	18400	1	ESS	"18,43"		Tendring	Tendring	Thorrington	Thorrington	TM0919	[M]	4	geld	N	63226	"18,43"		UK
217420	18401	1	ESS	"18,44"		Tendring	Tendring	Alresford	Alresford	TM0620	X	0.5	geld	N	1296	"18,44"		UK
217430	18402	1	ESS	"18,45"		`Thurstable'	Thurstable	"Tolleshunt [d'Arcy, Knights and Major]"	"Tolleshunt dArcy, Knights and Major"		[M]	1	geld	N	64236	"18,45"		UK
217450	18404	1	ESS	"19,1"		Chelmsford	Chelmsford	Writtle	Writtle	TL6706	X	2.16	geld	N	73166	"19,1"		UK
217470	18406	1	ESS	"20,1"		Barstable	Barstable	Fobbing	Fobbing	TQ7183	[M]	20.62	geld	N	25271	"20,1"		UK
217480	18407	1	ESS	"20,2"		Barstable	Barstable	Horndon [-on-the-Hill]	Horndon on the Hill	TQ6683	[M]	2.54	geld	N	33246	"20,2"		UK
217490	18408	1	ESS	"20,3"		Barstable	Barstable	Shenfield	Shenfield	TQ6095	[M]	2	geld	N	55271	"20,3"		UK
217500	18409	1	ESS	"20,4"		Barstable	Barstable	Orsett	Orsett	TQ6481	[M]	1	geld	N	47266	"20,4"		UK
217510	18410	1	ESS	"20,5"		Barstable	Barstable	`Gravesend'	Gravesend	TQ6777	[M]	1	geld	N	27561	"20,5"		UK
217520	18411	1	ESS	"20,6"		Witham	Witham	[Black and White] Notley	Black and White Notley		[M]		no units	N	46376	"20,6"		UK
217530	18412	1	ESS	"20,7"		Witham	Witham	[Great and Little] Coggeshall	Great and Little Coggeshall		[M]	4.09	geld	N	16616	"20,7"		UK
217540	18413	1	ESS	"20,8"		Witham	Witham	Rivenhall	Rivenhall	TL8217	[M]	2.5	geld	N	52121	"20,8"		UK
217550	18413	2	ESS	"20,8"		Colchester	Colchester	Colchester	Colchester	TL9925	[U]		no units	N	16666	"20,8"		UK
217560	18414	1	ESS	"20,9"		Witham	Witham	Rivenhall	Rivenhall	TL8217	[M]	1.12	geld	N	52121	"20,9"		UK
217570	18415	1	ESS	"20,10"		Witham	Witham	Blunt's Hall	Blunts Hall	TL8014	[M]	0.5	geld	N	7741	"20,10"		UK
217580	18416	1	ESS	"20,11"		Witham	Witham	Witham	Witham	TL8114	[M]	0.42	geld	N	71591	"20,11"		UK
217590	18417	1	ESS	"20,12"		Harlow	Harlow	[Great and Little] Parndon	Great and Little Parndon		[M]	3.5	geld	N	48246	"20,12"		UK
217600	18418	1	ESS	"20,13"		Harlow	Harlow	Latton	Latton	TL4610	[M]	2.25	geld	N	37931	"20,13"		UK
217610	18419	1	ESS	"20,14"		Harlow	Harlow	Harlow	Harlow	TL4711	[M]	0.5	geld	N	29641	"20,14"		UK
217620	18420	1	ESS	"20,15"		Dunmow	Dunmow	[Great and Little] Dunmow	Great and Little Dunmow		[M]	2.25	geld	N	21451	"20,15"		UK
217630	18421	1	ESS	"20,16"		`Wibrihtesherne'	Wibrihtesherne	Iltney [Farm]	Iltney Farm	TL8804	[M]	2	geld	N	34716	"20,16"		UK
217640	18422	1	ESS	"20,17"		`Wibrihtesherne'	Wibrihtesherne	Purleigh	Purleigh	TL8402	[M]	1.25	geld	N	50486	"20,17"		UK
217650	18423	1	ESS	"20,18"		Dunmow	Dunmow	`Plesingho'	Plesingho	TL5908	[M]	0.5	geld	N	49466	"20,18"		UK
217660	18424	1	ESS	"20,19"		`Winstree'	Winstree	Langenhoe	Langenhoe	TM0117	[M]	9.5	geld	N	37496	"20,19"		UK
217670	18425	1	ESS	"20,20"		`Winstree'	Winstree	Abberton	Abberton	TL9919	[M]	1.75	geld	N	6	"20,20"		UK
217680	18426	1	ESS	"20,21"		`Winstree'	Winstree	"Layer [Breton, de la Haye and Marney]"	"Layer Breton, de la Haye and Marney"		[M]	2.75	geld	N	38156	"20,21"		UK
217690	18427	1	ESS	"20,22"		Uttlesford	Uttlesford	Shortgrove	Shortgrove	TL5235	[M]	1.25	geld	N	55831	"20,22"		UK
217700	18428	1	ESS	"20,23"		`Hinckford'	Hinckford	Ridgewell	Ridgewell	TL7340	[M]	3.31	geld	N	51771	"20,23"		UK
217710	18429	1	ESS	"20,24"		Uttlesford	Uttlesford	Shortgrove	Shortgrove	TL5235	[M]	1.25	geld	N	55831	"20,24"		UK
217720	18430	2	ESS	"20,25"		`Hinckford'	Hinckford	Claret [Hall]	Claret Hall	TL7643	[M]	1.91	geld	N	15666	"20,25"		UK
217730	18430	1	ESS	"20,25"		`Hinckford'	Hinckford	[Great and Little] Yeldham	Great and Little Yeldham		B	2.15	geld	N	73746	"20,25"		UK
217740	18431	1	ESS	"20,26"		`Hinckford'	Hinckford	"Belchamp [Otten, St Paul and Walter]"	"Belchamp Otten, St Paul and Walter"		[M]	1.66	geld	N	5826	"20,26"		UK
217750	18432	1	ESS	"20,27"		`Hinckford'	Hinckford	[Steeple] Bumpstead	Steeple Bumpstead	TL6741	[M]	0.52	geld	N	11406	"20,27"		UK
217760	18433	1	ESS	"20,28"		`Hinckford'	Hinckford	"Belchamp [Otten, St Paul and Walter]"	"Belchamp Otten, St Paul and Walter"		[M]	0.58	geld	N	5826	"20,28"		UK
217770	18434	1	ESS	"20,29"		`Hinckford'	Hinckford	Weston [Hall]	Weston Hall	TL8345	[M]	0.25	geld	N	68956	"20,29"		UK
